file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
E:/distressdetection/dataset\Actor_02\03-01-08-02-02-01-02.wav,-558.19916,47.084106,-15.010587,2.2082465,-8.0792465,-1.23327,-17.280085,1.9879117,-9.771471,-6.99983,-5.948878,-4.0063896,-6.202224,0
E:/distressdetection/dataset\Actor_02\03-01-08-02-02-02-02.wav,-551.6057,54.531498,-19.835558,0.4823169,-11.989706,-1.1963362,-16.381798,0.14939961,-12.804778,-7.4575467,-4.887523,-4.6384563,-7.5270443,0
E:/distressdetection/dataset\Actor_03\03-01-01-01-01-01-03.wav,-650.82495,75.053345,-1.5596936,10.679241,3.452877,9.057185,-3.5068495,-5.2496476,-8.949531,-2.107145,-1.3579396,-7.448061,-1.8247751,0
E:/distressdetection/dataset\Actor_03\03-01-01-01-01-02-03.wav,-652.3244,82.7199,5.6668177,16.565447,8.281691,14.928034,-0.48059675,-0.55506,-6.1648507,0.99932677,1.9675257,-3.9197764,0.4366534,0
E:/distressdetection/dataset\Actor_03\03-01-01-01-02-01-03.wav,-662.19574,81.63297,-3.5776653,16.832031,1.7413347,13.511324,-3.946744,-3.5146732,-10.031097,-0.40375617,-3.0484471,-6.706131,-0.13584137,0
E:/distressdetection/dataset\Actor_03\03-01-01-01-02-02-03.wav,-652.5885,77.51371,-1.5408561,17.84109,0.7131477,14.448554,-2.5529969,-4.6707406,-12.221157,-1.5976421,-3.854779,-7.1611824,-1.4848601,0
E:/distressdetection/dataset\Actor_03\03-01-02-01-01-01-03.wav,-671.14734,83.922676,4.414422,18.822296,1.0988159,15.853525,-4.5814576,-1.1035548,-9.938231,2.6786115,-2.2649739,-4.625286,2.9222016,0
E:/distressdetection/dataset\Actor_03\03-01-02-01-01-02-03.wav,-665.8279,84.23869,-1.4056453,15.918263,0.41480917,13.920028,-6.476468,-2.6288376,-10.275372,1.3067619,-1.8277773,-4.7251716,2.3447976,0
E:/distressdetection/dataset\Actor_03\03-01-02-01-02-01-03.wav,-670.2019,95.914825,-2.0398586,17.43807,-0.19794634,21.545874,-5.6796083,-7.8394375,-10.625422,7.422122,-4.197183,-6.7059283,5.1207113,0
E:/distressdetection/dataset\Actor_03\03-01-02-01-02-02-03.wav,-575.3465,79.03594,-3.7180457,16.043987,-4.3957295,15.994112,-3.840006,-4.4334903,-11.568271,2.914715,-3.6854777,-6.7109704,2.9588125,0
E:/distressdetection/dataset\Actor_03\03-01-02-02-01-01-03.wav,-595.656,115.125786,-12.486445,9.778536,-4.4078407,11.404601,-7.635161,-6.1388936,-14.109396,3.5589497,-4.4130926,-8.857958,9.459617,0
E:/distressdetection/dataset\Actor_03\03-01-02-02-01-02-03.wav,-558.1487,88.59589,-9.80909,9.89559,-0.15828928,14.887551,-6.977334,-2.425005,-13.570071,-2.585515,-4.0768247,-5.4507403,2.417921,0
E:/distressdetection/dataset\Actor_03\03-01-02-02-02-01-03.wav,-558.07135,89.91926,-4.5590396,15.62289,-1.6816986,17.939384,-4.4116783,-2.5617187,-11.794612,4.993376,-4.2477236,-4.8499327,7.1187406,0
E:/distressdetection/dataset\Actor_03\03-01-02-02-02-02-03.wav,-563.3624,89.31719,-6.26043,16.353271,-4.8267765,15.496614,-3.8968604,-3.2850766,-14.18829,3.337929,-2.3596408,-5.4489946,6.167412,0
E:/distressdetection/dataset\Actor_03\03-01-03-01-01-01-03.wav,-581.51776,86.49795,-7.0137944,6.617818,-1.499621,11.158793,-4.0651083,-3.0187302,-13.006205,-5.2034173,-6.9504075,-7.8739395,3.0678222,0
E:/distressdetection/dataset\Actor_03\03-01-03-01-01-02-03.wav,-547.64355,79.97517,-9.052597,3.53782,-7.8603106,5.4312344,-4.5503254,-2.237038,-14.489895,-4.793423,-7.7603245,-10.281886,1.072227,0
E:/distressdetection/dataset\Actor_03\03-01-03-01-02-01-03.wav,-562.18933,67.71657,-7.029318,9.449414,-1.7910746,8.841335,-4.2650714,-6.7323647,-14.042651,-3.234109,-5.8172016,-10.919734,-1.24479,0
E:/distressdetection/dataset\Actor_03\03-01-03-01-02-02-03.wav,-595.686,72.477,-3.5955465,10.491075,-4.5319443,7.739019,-0.5651553,-3.2722828,-14.578575,-1.1650196,-5.0173845,-9.092421,2.238229,0
E:/distressdetection/dataset\Actor_03\03-01-03-02-01-01-03.wav,-463.13293,70.86732,-11.192143,7.132051,-11.5031595,1.6838654,-4.4828334,-5.5729303,-13.715826,-3.7343342,-6.7022767,-11.326709,0.6737864,0
E:/distressdetection/dataset\Actor_03\03-01-03-02-01-02-03.wav,-435.09845,78.4659,-21.20514,8.521788,-12.405359,-0.9865324,-5.083645,-3.8444433,-13.417733,-7.1885753,-8.733084,-13.107973,0.022042558,0
E:/distressdetection/dataset\Actor_03\03-01-03-02-02-01-03.wav,-382.65955,63.63718,-11.786406,12.949072,-14.542374,3.1309745,-6.531923,0.37984097,-14.354539,-6.777405,-8.539289,-13.847208,-5.326892,0
E:/distressdetection/dataset\Actor_03\03-01-03-02-02-02-03.wav,-432.74744,68.68991,-11.238523,4.9798875,-11.661455,5.6240215,-2.328049,-4.7096977,-12.202044,-4.9536633,-7.079836,-11.616607,1.0386738,0
E:/distressdetection/dataset\Actor_03\03-01-04-01-01-01-03.wav,-691.92377,94.67122,0.4766973,12.343627,0.89914155,14.521013,-2.2230031,-1.3594073,-9.2235,-0.8726237,-2.7871094,-6.337168,0.398421,0
E:/distressdetection/dataset\Actor_03\03-01-04-01-01-02-03.wav,-691.8411,90.92955,4.4404397,14.528288,1.777668,15.707141,-3.6934361,-0.79453635,-7.786258,0.72319645,-0.22709915,-4.7636943,-0.8864419,0
E:/distressdetection/dataset\Actor_03\03-01-04-01-02-01-03.wav,-631.7882,87.69928,-3.0539677,14.895871,4.1942005,14.2266035,-4.8836336,-2.648895,-10.967318,-1.8890904,-2.9453237,-6.6824527,1.1908919,0
E:/distressdetection/dataset\Actor_03\03-01-04-01-02-02-03.wav,-645.2115,92.7884,0.58133006,20.256248,2.5060296,15.603405,-1.5338534,-3.1029832,-12.285685,1.0804851,-2.1051993,-6.847991,1.3448061,0
E:/distressdetection/dataset\Actor_03\03-01-04-02-01-01-03.wav,-557.013,76.07341,-4.7276664,-0.7776747,-3.3681974,5.033892,-7.598637,-7.478506,-15.562574,-10.0099535,-12.766381,-15.619433,-5.438045,0
E:/distressdetection/dataset\Actor_03\03-01-04-02-01-02-03.wav,-509.10004,70.206314,-8.00727,8.989733,-2.6881359,7.5382996,-7.016756,-3.4589765,-15.834296,-7.2725825,-8.42375,-10.813388,-3.9988852,0
E:/distressdetection/dataset\Actor_03\03-01-04-02-02-01-03.wav,-454.31,71.67222,-8.020229,7.775586,1.7673954,12.760119,-3.6207776,-1.3776392,-12.551631,-8.867118,-8.763046,-9.168039,-1.5708232,0
E:/distressdetection/dataset\Actor_03\03-01-04-02-02-02-03.wav,-503.2616,75.795685,-5.742663,11.326399,1.0718489,10.99579,-2.8999624,-0.77290666,-10.083305,-5.325581,-8.964861,-8.641292,-2.4564226,0
E:/distressdetection/dataset\Actor_03\03-01-05-01-01-01-03.wav,-653.062,87.5561,-0.48392114,21.858515,4.6849985,17.147743,-7.514381,3.4820676,-10.20092,-5.455109,-2.6334658,-4.0951796,-2.13867,1
E:/distressdetection/dataset\Actor_03\03-01-05-01-01-02-03.wav,-542.4271,79.08205,-9.687261,12.7139435,4.7941017,10.660156,-6.412248,-0.13605493,-9.137848,-7.085072,-2.828297,-6.242001,-6.024363,1
E:/distressdetection/dataset\Actor_03\03-01-05-01-02-01-03.wav,-565.4901,86.78151,-12.565881,15.103841,2.8048148,11.657201,-7.2918344,-1.3025218,-13.348261,-8.51801,-3.2220883,-5.7856727,-4.285244,1
E:/distressdetection/dataset\Actor_03\03-01-05-01-02-02-03.wav,-524.1814,85.32957,-12.33253,11.020672,-2.0355346,10.610243,-8.31675,-3.8895504,-14.1109,-7.2345448,-6.419562,-7.038712,-4.957478,1
E:/distressdetection/dataset\Actor_03\03-01-05-02-01-01-03.wav,-371.46576,70.171585,-23.333237,11.865147,-2.593794,-0.4623334,-8.77402,4.477864,-12.264639,-8.386244,-2.069359,-5.8663373,-6.640087,1
E:/distressdetection/dataset\Actor_03\03-01-05-02-01-02-03.wav,-364.18478,67.36594,-19.308813,12.431146,-1.610373,4.454058,-8.195003,1.2907877,-11.49661,-9.479123,-2.2458413,-4.919535,-5.0647087,1
E:/distressdetection/dataset\Actor_03\03-01-05-02-02-01-03.wav,-385.5774,71.52516,-18.275528,11.232079,-5.0841055,1.3441284,-9.877406,3.8137999,-11.285021,-9.970742,-4.3908176,-4.986711,-4.9548655,1
E:/distressdetection/dataset\Actor_03\03-01-05-02-02-02-03.wav,-354.46045,66.602356,-20.03985,13.610675,-5.9195127,0.00018700134,-10.763464,4.9986854,-10.845708,-7.561625,-6.7523456,-5.047124,-3.696024,1
E:/distressdetection/dataset\Actor_03\03-01-06-01-01-01-03.wav,-614.97107,86.72635,-6.066335,17.970036,-1.0990665,14.759195,-5.1752563,-0.3026929,-15.730035,-7.237109,1.0268165,-5.4319572,-1.6544394,1
E:/distressdetection/dataset\Actor_03\03-01-06-01-01-02-03.wav,-558.6532,94.69803,-10.094575,15.966925,-0.9923767,14.507664,-9.333701,-4.556717,-15.884416,-7.4666967,-0.9413523,-8.353817,-3.9953206,1
E:/distressdetection/dataset\Actor_03\03-01-06-01-02-01-03.wav,-557.5914,79.30087,-10.559691,17.806805,-2.841905,10.685295,-6.488109,-3.9426188,-13.416121,-7.9130735,-4.1888647,-8.591356,-2.9286573,1
E:/distressdetection/dataset\Actor_03\03-01-06-01-02-02-03.wav,-577.4123,83.98748,-8.424987,9.811444,3.218545,11.16665,-4.1687164,-4.7221513,-13.760408,-6.826519,-3.5647807,-7.195362,1.0284113,1
E:/distressdetection/dataset\Actor_03\03-01-06-02-01-01-03.wav,-416.87708,93.55297,-13.417342,14.867507,2.4060755,17.462492,-2.8187327,4.1689334,-6.812185,1.1675432,-6.2637544,-6.447835,6.1810994,1
E:/distressdetection/dataset\Actor_03\03-01-06-02-01-02-03.wav,-368.60144,77.371704,-24.102606,6.45371,-7.0047226,7.090896,-7.226994,-0.72204924,-19.60551,-9.879688,-7.2351236,-14.060125,-0.73618054,1
E:/distressdetection/dataset\Actor_03\03-01-06-02-02-01-03.wav,-425.4289,71.385544,-13.045389,14.818954,-3.7614074,12.552749,-1.9730874,4.2654114,-14.234061,-6.522216,-6.463125,-9.7915325,-0.38614845,1
E:/distressdetection/dataset\Actor_03\03-01-06-02-02-02-03.wav,-384.39383,82.68547,-25.854326,5.1586366,-13.674616,6.140755,-7.6037846,-3.9549258,-20.229721,-5.5298376,-11.622337,-15.883946,2.9951694,1
E:/distressdetection/dataset\Actor_03\03-01-07-01-01-01-03.wav,-573.58203,84.51253,-9.768135,10.765009,0.062492672,11.31847,-10.6947775,0.81419563,-9.129474,-3.4155078,-3.7065926,-1.5936697,3.0000846,0
E:/distressdetection/dataset\Actor_03\03-01-07-01-01-02-03.wav,-618.37427,83.00514,-1.6759187,12.043492,1.6131186,15.324558,-10.920174,2.0471966,-10.583956,-5.136905,-4.8410397,-3.9477427,2.5303812,0
E:/distressdetection/dataset\Actor_03\03-01-07-01-02-01-03.wav,-612.5424,67.349144,-1.6704593,17.94051,1.5331881,14.715975,-10.138942,0.48823926,-14.177337,2.4704962,-4.1733727,-0.755241,1.29895,0
E:/distressdetection/dataset\Actor_03\03-01-07-01-02-02-03.wav,-538.495,77.0598,-9.714147,8.943498,-0.75513375,13.815857,-12.097764,-0.3631397,-14.6647415,-1.7315631,-6.4333634,-3.9928758,3.8885822,0
E:/distressdetection/dataset\Actor_03\03-01-07-02-01-01-03.wav,-584.6922,85.483604,-4.9282336,12.613634,4.452445,15.811363,-15.518514,0.8976673,-12.668603,2.2340963,-4.073238,-3.1329625,0.85615915,0
E:/distressdetection/dataset\Actor_03\03-01-07-02-01-02-03.wav,-559.0867,95.37837,-5.898038,18.884579,-3.1551678,12.157998,-14.379379,3.9424577,-12.291295,4.8368087,-5.3656974,-3.7733104,2.6006687,0
E:/distressdetection/dataset\Actor_03\03-01-07-02-02-01-03.wav,-533.6058,84.399216,0.16385566,15.755455,-6.3655634,8.379248,-11.798391,-0.85147923,-9.785819,4.5872726,-7.542075,-8.839756,-1.4748547,0
E:/distressdetection/dataset\Actor_03\03-01-07-02-02-02-03.wav,-482.8137,75.006676,-14.951169,13.023559,-8.709139,4.091892,-11.123576,-0.1048837,-15.445599,-1.0205048,-9.323097,-6.5928125,-3.4717774,0
E:/distressdetection/dataset\Actor_03\03-01-08-01-01-01-03.wav,-595.92633,78.553444,-12.423607,3.734453,-5.9745574,3.3046634,-7.769447,-2.8236904,-16.835426,-5.3281097,-5.7895026,-8.34151,-2.336274,0
E:/distressdetection/dataset\Actor_03\03-01-08-01-01-02-03.wav,-589.1672,71.2543,-6.495868,10.414871,0.64617854,12.101652,-5.7627687,1.2785263,-9.00635,0.61223793,-0.4874477,-3.2950625,-0.63977903,0
E:/distressdetection/dataset\Actor_03\03-01-08-01-02-01-03.wav,-621.9849,74.44959,-7.0384088,8.357906,-1.7497483,3.8079586,-3.6040616,-0.77025646,-12.946667,-3.0478942,-4.996516,-7.2104177,-1.4043933,0
E:/distressdetection/dataset\Actor_03\03-01-08-01-02-02-03.wav,-562.65875,77.10038,-12.40153,4.3535366,0.7815574,6.8524137,-9.1830845,-1.5145053,-12.494552,-0.7134586,-3.0537114,-6.7188826,0.5591496,0
E:/distressdetection/dataset\Actor_03\03-01-08-02-01-01-03.wav,-537.3081,77.16358,-12.277404,5.0732117,-3.1345873,3.600823,-12.94011,-0.37930557,-12.017874,-5.127751,-3.8824384,-10.08286,-4.742926,0
E:/distressdetection/dataset\Actor_03\03-01-08-02-01-02-03.wav,-494.06683,65.62787,-12.414146,9.383932,-1.435584,5.369411,-10.157308,-0.27452683,-8.827606,-3.3821313,0.7386321,-6.4948516,-3.4393885,0
E:/distressdetection/dataset\Actor_03\03-01-08-02-02-01-03.wav,-483.54678,67.151924,-13.673473,5.6029096,-12.103259,2.9423368,-5.7716393,-3.8491218,-15.959561,-2.9041767,-2.155765,-9.590043,-1.9746522,0
E:/distressdetection/dataset\Actor_03\03-01-08-02-02-02-03.wav,-573.8235,70.378456,-8.123536,7.177564,-4.3597097,5.5049686,-8.065356,-1.3889923,-10.782379,-1.863937,-5.1602283,-6.2230363,-2.8735166,0
E:/distressdetection/dataset\Actor_04\03-01-01-01-01-01-04.wav,-718.60034,60.42958,-7.504327,8.469443,0.098439865,2.273503,-9.096851,1.3273765,-10.595312,-6.9613595,-5.2387695,-2.8739555,-2.8553789,0
E:/distressdetection/dataset\Actor_04\03-01-01-01-01-02-04.wav,-728.37726,63.84737,-6.796702,8.697398,-2.7388818,0.34905034,-11.369045,0.18607755,-11.621506,-8.651811,-7.3516264,-3.9598064,-3.447582,0
E:/distressdetection/dataset\Actor_04\03-01-01-01-02-01-04.wav,-736.3026,60.053993,-3.5667987,5.5998893,-4.199755,1.9165611,-8.695419,0.4469698,-13.65015,-6.8596015,-7.689395,-4.0506606,-5.0797687,0
E:/distressdetection/dataset\Actor_04\03-01-01-01-02-02-04.wav,-757.0034,64.365326,-3.909104,9.784699,-5.917267,3.065989,-9.173676,0.6990711,-11.8528185,-7.5447917,-6.88173,-4.3182592,-4.1394057,0
E:/distressdetection/dataset\Actor_04\03-01-02-01-01-01-04.wav,-685.4222,69.444305,-6.9250383,5.3627057,-4.1712217,-1.5243719,-10.922848,-0.3645924,-12.17426,-8.349275,-8.175558,-3.344232,-3.674832,0
E:/distressdetection/dataset\Actor_04\03-01-02-01-01-02-04.wav,-698.5949,80.241234,-13.513395,3.7782688,-2.8895528,1.0406882,-10.54268,-1.141015,-12.096688,-7.650936,-6.0217,-2.9276996,-3.198227,0
E:/distressdetection/dataset\Actor_04\03-01-02-01-02-01-04.wav,-680.5748,71.79892,-4.879463,10.461559,-3.7088153,1.5598109,-9.661984,1.6067384,-13.271084,-6.7645698,-7.330808,-3.6532454,-2.5148885,0
E:/distressdetection/dataset\Actor_04\03-01-02-01-02-02-04.wav,-691.213,76.85234,-8.413982,5.3902197,-7.7496276,2.7153418,-10.416018,-0.14037181,-17.64224,-12.021615,-5.515571,-3.7796504,-5.325855,0
E:/distressdetection/dataset\Actor_04\03-01-02-02-01-01-04.wav,-695.99194,73.90499,-10.055801,7.90847,-6.483527,0.5934052,-8.801839,-1.3699083,-12.135429,-8.555506,-6.1151285,-4.864552,-2.0286148,0
E:/distressdetection/dataset\Actor_04\03-01-02-02-01-02-04.wav,-674.8306,83.46281,-12.224373,2.2881222,-3.3299243,3.270874,-11.137132,-1.9810601,-18.391438,-12.464378,-6.385827,-3.974667,-3.486722,0
E:/distressdetection/dataset\Actor_04\03-01-02-02-02-01-04.wav,-646.1311,80.77061,-12.63646,7.5358334,-5.4200916,1.6830783,-10.523615,0.15807533,-18.250381,-10.05566,-4.0237827,-3.3433537,-4.7869153,0
E:/distressdetection/dataset\Actor_04\03-01-02-02-02-02-04.wav,-689.02014,66.76832,-6.465399,9.377973,-6.6489534,0.021086922,-9.140353,-4.015862,-14.316765,-7.523605,-7.248642,-3.390996,-6.410165,0
E:/distressdetection/dataset\Actor_04\03-01-03-01-01-01-04.wav,-676.85077,66.87937,-13.539673,3.8077118,-0.41860285,-0.7348262,-11.490604,-0.45724088,-10.418559,-8.775729,-5.1794977,-3.077179,-6.219844,0
E:/distressdetection/dataset\Actor_04\03-01-03-01-01-02-04.wav,-631.01654,62.360752,-19.46983,2.6381454,-0.8869102,0.57516956,-14.138813,-0.24576555,-8.771269,-11.777573,-4.838445,-2.59896,-6.5377617,0
E:/distressdetection/dataset\Actor_04\03-01-03-01-02-01-04.wav,-640.97064,62.684853,-11.8653755,6.167562,1.3207414,1.7006408,-11.425717,2.181516,-7.7793756,-8.224621,-4.4529314,-4.7077317,-4.423876,0
E:/distressdetection/dataset\Actor_04\03-01-03-01-02-02-04.wav,-637.1911,63.099228,-12.593862,3.626771,-0.36838138,1.6646338,-13.0044,-0.6116208,-9.141922,-10.140823,-2.6632621,-3.6062386,-5.5114355,0
E:/distressdetection/dataset\Actor_04\03-01-03-02-01-01-04.wav,-523.0175,56.362156,-22.981997,0.31011173,-4.1651754,1.4517148,-12.951427,0.7304489,-10.07469,-12.044542,-4.1414313,-0.4718458,-3.4934149,0
E:/distressdetection/dataset\Actor_04\03-01-03-02-01-02-04.wav,-525.6905,41.877106,-21.617651,0.44746113,-4.3482013,-1.4162754,-15.332189,2.1437087,-8.584177,-9.478489,-3.330712,-2.7857943,-7.39597,0
E:/distressdetection/dataset\Actor_04\03-01-03-02-02-01-04.wav,-540.2644,43.22235,-17.589552,1.1674359,-4.4971485,-2.3227499,-14.634726,-1.7894887,-10.922587,-10.481071,-5.6814027,-3.5488992,-8.019908,0
E:/distressdetection/dataset\Actor_04\03-01-03-02-02-02-04.wav,-481.32968,45.330578,-25.77842,-1.0444739,-6.865454,-1.4418141,-16.78976,-3.2724988,-14.649792,-11.086796,-3.743202,-4.3522882,-9.171733,0
E:/distressdetection/dataset\Actor_04\03-01-04-01-01-01-04.wav,-714.926,58.92017,-2.26138,10.7485695,0.06399681,4.058053,-10.326864,3.746149,-9.372711,-5.7699003,-7.4116015,-5.204499,-3.6649158,0
E:/distressdetection/dataset\Actor_04\03-01-04-01-01-02-04.wav,-620.8028,50.96894,-11.089162,6.051006,-6.11395,0.41843492,-11.886858,0.07523179,-9.171984,-11.411818,-5.8506474,-3.6563659,-5.5421333,0
E:/distressdetection/dataset\Actor_04\03-01-04-01-02-01-04.wav,-620.6483,51.693184,-13.691478,9.1694145,-7.7159405,3.3060734,-16.740507,-0.47793266,-10.380008,-12.447655,-6.0122275,-6.021946,-7.287868,0
E:/distressdetection/dataset\Actor_04\03-01-04-01-02-02-04.wav,-626.03076,40.313652,-14.831151,6.110169,-10.760504,1.0036304,-18.530842,-1.6004074,-9.732136,-13.919212,-5.187503,-4.8113027,-7.581248,0
E:/distressdetection/dataset\Actor_04\03-01-04-02-01-01-04.wav,-565.69745,46.103344,-24.922596,1.46014,-7.8693585,-0.339265,-17.838968,-4.9960194,-11.284072,-13.911071,-5.638132,-1.6299545,-6.68796,0
E:/distressdetection/dataset\Actor_04\03-01-04-02-01-02-04.wav,-525.3172,37.81082,-19.1767,2.4001231,-9.788605,-3.3128777,-13.756036,-1.5912617,-6.910181,-10.687584,-4.789828,-0.93238777,-2.8365777,0
E:/distressdetection/dataset\Actor_04\03-01-04-02-02-01-04.wav,-479.5994,31.606533,-34.470085,-2.649624,-14.19438,-5.0190835,-21.579617,-9.044331,-14.25628,-16.10836,-5.293347,-4.50399,-6.3209643,0
E:/distressdetection/dataset\Actor_04\03-01-04-02-02-02-04.wav,-506.00177,37.360924,-30.697752,1.15774,-10.724967,-0.73509955,-21.256823,-4.794429,-11.756956,-14.0519285,-5.895701,-6.4499445,-8.037617,0
E:/distressdetection/dataset\Actor_04\03-01-05-01-01-01-04.wav,-585.7502,52.763435,-10.848471,5.0388365,-3.4996076,-2.7646468,-9.978086,-1.51359,-9.520383,-9.057546,-5.041693,-4.515839,-3.724873,1
E:/distressdetection/dataset\Actor_04\03-01-05-01-01-02-04.wav,-561.96045,47.473927,-13.251722,4.4711323,-4.5030093,-4.6049557,-10.232055,0.18582253,-8.08424,-9.680566,-3.9618137,-3.303894,-4.0507364,1
E:/distressdetection/dataset\Actor_04\03-01-05-01-02-01-04.wav,-581.2424,45.47343,-13.178677,4.51052,-7.382491,-1.8964874,-13.71788,-0.9018183,-11.908792,-10.635848,-6.4171185,-4.595913,-6.1112204,1
E:/distressdetection/dataset\Actor_04\03-01-05-01-02-02-04.wav,-605.2989,54.979652,-13.335759,6.3971453,-6.1841564,-2.463428,-11.923446,-0.2931625,-12.157192,-9.66214,-5.599291,-3.4929156,-3.3241642,1
E:/distressdetection/dataset\Actor_04\03-01-05-02-01-01-04.wav,-434.078,36.961742,-23.049946,3.0066395,-9.176474,-5.6538963,-12.089823,4.5838404,-11.562513,-8.591844,-2.254698,-5.7823358,-5.214154,1
E:/distressdetection/dataset\Actor_04\03-01-05-02-01-02-04.wav,-458.08084,40.76658,-21.140192,4.420616,-9.136565,-6.276565,-12.101268,1.5584242,-11.671695,-10.561809,-2.9004004,-3.528738,-5.1100135,1
E:/distressdetection/dataset\Actor_04\03-01-05-02-02-01-04.wav,-423.49173,31.004133,-22.148771,3.425736,-9.467512,-3.3779647,-17.521366,1.2703158,-14.5769005,-11.1318,-2.0783727,-4.4621325,-4.3308268,1
E:/distressdetection/dataset\Actor_04\03-01-05-02-02-02-04.wav,-477.797,31.894796,-23.476091,2.0521407,-16.8929,-7.158306,-16.534233,2.093184,-16.666027,-9.390957,-4.582633,-6.798019,-5.869928,1
E:/distressdetection/dataset\Actor_04\03-01-06-01-01-01-04.wav,-589.78467,48.458622,-17.03529,3.678279,-7.4377565,-0.882383,-10.65313,0.33379275,-10.826944,-13.163971,-6.807017,-2.8595605,-5.5852356,1
E:/distressdetection/dataset\Actor_04\03-01-06-01-01-02-04.wav,-572.09424,50.042564,-21.69739,4.18329,-5.0425167,-0.8314681,-14.074545,-0.050433308,-10.486916,-10.856223,-6.2900615,-3.3590667,-6.9415164,1
E:/distressdetection/dataset\Actor_04\03-01-06-01-02-01-04.wav,-584.62537,47.728268,-14.669302,4.112194,-5.6083713,1.6194793,-12.514425,-1.5982171,-11.525729,-12.2675495,-6.1141267,-2.2879748,-7.767298,1
E:/distressdetection/dataset\Actor_04\03-01-06-01-02-02-04.wav,-578.8705,45.900986,-12.976329,3.769631,-7.435761,0.31070647,-11.26998,-0.6254529,-9.921249,-11.898968,-7.7918725,-3.5014262,-6.5017447,1
E:/distressdetection/dataset\Actor_04\03-01-06-02-01-01-04.wav,-442.46124,33.120922,-29.70545,7.6972427,-11.136109,3.3971586,-10.724293,0.60407937,-12.326486,-12.598688,-3.2374501,0.5423021,-2.5151794,1
E:/distressdetection/dataset\Actor_04\03-01-06-02-01-02-04.wav,-466.4921,36.0915,-21.330093,1.4909931,-10.0976,-2.3705316,-11.139613,0.040568255,-9.778443,-10.375284,-7.6365724,-4.51074,-6.1518855,1
E:/distressdetection/dataset\Actor_04\03-01-06-02-02-01-04.wav,-456.83792,35.915585,-20.035975,0.9602468,-14.24059,-4.8589487,-13.391955,-2.4712825,-13.753416,-9.989328,-6.6431165,-5.802396,-7.1988344,1
E:/distressdetection/dataset\Actor_04\03-01-06-02-02-02-04.wav,-454.50644,32.319195,-18.824198,-0.7997932,-14.787984,-2.805204,-15.612923,-2.1631312,-11.931266,-9.572286,-5.6335015,-4.569239,-6.541347,1
E:/distressdetection/dataset\Actor_04\03-01-07-01-01-01-04.wav,-628.2414,59.146286,-3.4290047,7.1251993,-4.969314,2.9737241,-8.271731,1.3791871,-6.1414022,-5.632515,-8.136983,-2.4559796,-3.0034993,0
